StockCode,cv,seasonal_conc,q4_pct,log_mean_price,cancel_rate
10002,0.5408713761649605,-0.21451749056605676,0.311648270468111,-0.5928054038178344,5.668899061781969
10125,-0.21419495131660643,-0.1516614756432272,0.36824248346390964,-0.6247705722815609,-0.4448855331947709
10133,-0.27945673843337965,0.2467038944321126,-0.47061407957755796,-0.7584689328437452,-0.15664910719554445
10135,1.06852965041016,1.081846936660521,0.00721675194335571,-0.36693620379742814,-0.28003880519553564
11001,0.5840169254501419,0.6554111665398911,0.8284446612118549,-0.1442526520666077,6.979360628230471
15034,0.0005848075916015991,0.21494855327980453,-0.8211397299160356,-1.0969020335458457,0.12352848255240369
15036,-0.40943018095880396,0.43542582990470385,-0.6656972856080895,-0.5963468962180407,0.649077104545514
15039,-0.02916713533054445,0.5974417817378872,-0.9338757364087155,-0.5007699527804508,-0.1468056419189434
15044A,8.309072531175657,12.302235917890355,-1.2289831168174357,0.5192239131590377,-0.4115000409144175
15044B,2.623902372599254,3.658216237574025,-1.2331275049435686,0.5073300153224243,-0.41037851072785037
15044C,-0.04059421075845531,0.6851239872607092,-1.0957036137395164,0.5961566586264728,-0.1875162887568247
15044D,-0.015431173396017142,0.4776691095258513,-1.1524534686789938,0.4805509177690273,-0.13259624626204933
15056BL,0.11829751794673142,0.17000035976999725,0.905793329128005,1.1159789079709268,0.8874920356336643
15056N,-0.8249904189942611,-0.5352168751606626,-0.05175073406800605,1.2199590539684888,0.18903796282854154
15056P,0.8144967711376613,0.6552943530363616,0.9155345088478601,1.1144707194097305,4.302104336630848
15058A,0.43067805110490515,4.263953186018206,-1.4092397212506536,1.4776875538655212,1.4689870769265556
15058B,0.3011386055299393,2.503632222894435,-1.3220642209674733,1.6333300095289462,0.6636013432172381
15060B,-0.7005071588341868,-0.4709495515258187,0.35408405510624136,0.9968729100133848,-0.07402101215699615
16011,-0.10051139065296266,-0.5798357627948459,0.34161813368389504,-1.2428399093090616,-0.054288043305109765
16014,1.8242357929748267,0.7623081478625259,0.8949336298579028,-1.0573270827691956,-0.4448855331947709
16015,1.047227944129854,0.5344012929342035,-0.6096153302048947,-0.9710743209608901,-0.4448855331947709
16016,1.0579481158792245,0.6778111395962537,-1.0237364722438054,-0.6904369289764137,-0.4448855331947709
16048,1.8707091413189394,0.22336165075504064,-0.6018373601956609,-1.0046431435633056,-0.4448855331947709
16156S,-0.7523335992694674,-0.5129803302884871,-0.38388945203975283,-1.0355847442150123,0.11664096238349411
16161P,-0.9557283624502425,-0.21814085951043435,-0.32072381222783725,-1.0320401074464531,-0.4448855331947709
16161U,-0.81967004012697,-0.5700080039828107,-0.20948938576774895,-1.0328615483620938,-0.12477254905226749
16168M,0.9603820941712757,0.510487628055929,0.04037106826952856,-0.8954749898813585,-0.4448855331947709
16219,3.6131006677870183,3.153086199956303,-0.9629087621900041,-0.9029587247609056,-0.4448855331947709
16225,1.4336155663584567,2.888961093928838,1.86096522581184,-0.22552864596103178,-0.4448855331947709
16235,-0.15185374098703827,0.01110947015135975,-0.20668209779403862,-1.1398690381147267,0.7843238183108867
16236,-0.4425913243284643,-0.42444570038010354,0.37060950673044013,-1.1426393275251976,0.21429220528590015
16237,-0.770281041743961,-0.43752637424961277,0.7757899986939302,-1.1489109658564474,0.09751797025204179
16238,-0.4382371868868394,-0.3448923306786731,0.38261417934181413,-1.1409250678034801,-0.4448855331947709
17003,0.9723585092890544,0.20248030317761462,0.3048690010725784,-1.1800319930869196,0.441329324690829
17012B,0.8575996728733043,-0.10404415958694618,0.618572943827316,0.10343679478656051,-0.4448855331947709
17012C,2.607984340974323,3.5452832128173153,0.13209739378757981,0.11214557604293661,-0.4448855331947709
17021,2.1169315315054202,0.5307901821812857,0.05535386381022219,-1.1527386711297452,0.9241653246016818
17084N,-0.002112482024472938,-0.18143072657840242,-0.25063003470321044,-1.1021322964125684,-0.4448855331947709
17091A,1.4661649969440316,1.141973104664133,-0.4868093550720498,-0.5599359334642485,-0.4448855331947709
17091J,0.8833112730457001,-0.08030742626680795,-0.5234798609264425,-0.5854582022858242,-0.4448855331947709
17096,3.021258653348337,1.2983357099761086,0.4576607538461335,-1.1250622465092344,-0.4448855331947709
17129F,-0.34553799576143324,-0.04382667780055984,-0.9812442582551378,-0.3355774390541202,-0.11950185649907956
18094C,-0.4790498386616667,-0.22035289533061345,-0.1444828144115028,-0.09414435672405003,-0.32787365074837693
18097C,0.677779837786985,-0.17711159024823578,0.31195448419355526,0.2547200628839778,-0.29958462445346595
18098C,-0.13746770798820865,0.2477592328253673,0.7796492223026183,0.4214987858008881,0.7162253540832446
20615,0.37476123263652183,1.177695099433883,0.47988464572020345,0.20678224199463793,-0.4448855331947709
